,ProgrammingLanguage,Framework,Knowledge,Tool,Platform,jobCount
46129,JAVA,JUNIT,WEB APPLICATIONS,ANDROID STUDIO,,13
46130,JAVA,JUNIT,REST SERVICES,ANDROID STUDIO,,13
46131,JAVA,JUNIT,MOBILE APPLICATIONS DEVELOPMENT,ANDROID STUDIO,,13
46133,JAVA,JUNIT,ANDROID APPS,ANDROID STUDIO,,13
46140,JAVA,JUNIT,TEST AUTOMATION,ANDROID STUDIO,,13
46134,JAVA,JUNIT,ANDROID APP,ANDROID STUDIO,,13
46135,JAVA,JUNIT,MOBILE APPLICATION,ANDROID STUDIO,,13
46136,JAVA,JUNIT,GRAPHICS EDITING,ANDROID STUDIO,,13
46137,JAVA,JUNIT,ASO,ANDROID STUDIO,,13
46138,JAVA,JUNIT,PARSE WEBSITE,ANDROID STUDIO,,13
46139,JAVA,JUNIT,CLOUD SERVER,ANDROID STUDIO,,13
46088,JAVA,TESTNG,AJAX,MATERIAL DESIGN,,13
46086,JAVA,TESTNG,CLOUD SERVER,MATERIAL DESIGN,,13
46015,JAVA,TESTNG,CONTINUOUS INTEGRATION,ANDROID,,13
46085,JAVA,TESTNG,PARSE WEBSITE,MATERIAL DESIGN,,13
46034,JAVA,TESTNG,TEST AUTOMATION,ANDROID,,13
46035,JAVA,TESTNG,AJAX,ANDROID,,13
46036,JAVA,TESTNG,XPATH,ANDROID,,13
46037,JAVA,TESTNG,UNIT TEST,ANDROID,,13
46038,JAVA,TESTNG,CSS SELECTORS,ANDROID,,13
46039,JAVA,TESTNG,WEBDRIVERWAIT,ANDROID,,13
46040,JAVA,TESTNG,MOBILE APPLICATIONS,ANDROID,,13
46041,JAVA,TESTNG,RIA,ANDROID,,13
46042,JAVA,TESTNG,RICH INTERNET APPLICATION,ANDROID,,13
46043,JAVA,TESTNG,ANDROID DEVELOPMENT,ANDROID,,13
46044,JAVA,TESTNG,MOBILE DEVELOPMENT,ANDROID,,13
46045,JAVA,TESTNG,API,ANDROID,,13
46046,JAVA,TESTNG,ANDROID APP DEVELOPMENT,ANDROID,,13
46047,JAVA,TESTNG,SOFTWARE ARCHITECTURE,ANDROID,,13
46048,JAVA,TESTNG,ANDROID PROGRAMMING,ANDROID,,13
46033,JAVA,TESTNG,CLOUD SERVER,ANDROID,,13
46032,JAVA,TESTNG,PARSE WEBSITE,ANDROID,,13
46031,JAVA,TESTNG,ASO,ANDROID,,13
46022,JAVA,TESTNG,AUTOMATION FRAMEWORK DESIGN,ANDROID,,13
46016,JAVA,TESTNG,WEB AUTOMATION,ANDROID,,13
46017,JAVA,TESTNG,PERFORMANCE TESTING,ANDROID,,13
46018,JAVA,TESTNG,BEHAVIOR DRIVEN TESTING,ANDROID,,13
46019,JAVA,TESTNG,DATABASE TESTING,ANDROID,,13
46020,JAVA,TESTNG,CROSS-BROWSER TESTING,ANDROID,,13
46021,JAVA,TESTNG,WEB UI AUTOMATION,ANDROID,,13
46023,JAVA,TESTNG,WEB APPLICATIONS,ANDROID,,13
46030,JAVA,TESTNG,GRAPHICS EDITING,ANDROID,,13
46024,JAVA,TESTNG,REST SERVICES,ANDROID,,13
46025,JAVA,TESTNG,MOBILE APPLICATIONS DEVELOPMENT,ANDROID,,13
46026,JAVA,TESTNG,SOUND EDITING,ANDROID,,13
46027,JAVA,TESTNG,ANDROID APPS,ANDROID,,13
46028,JAVA,TESTNG,ANDROID APP,ANDROID,,13
46029,JAVA,TESTNG,MOBILE APPLICATION,ANDROID,,13
46049,JAVA,TESTNG,WEB APPLICATION DEVELOPMENT,ANDROID,,13
46050,JAVA,TESTNG,WEB APPLICATION ARCHITECTURE,ANDROID,,13
46051,JAVA,TESTNG,WEB APPLICATION,MATERIAL DESIGN,,13
46077,JAVA,TESTNG,REST SERVICES,MATERIAL DESIGN,,13
46071,JAVA,TESTNG,BEHAVIOR DRIVEN TESTING,MATERIAL DESIGN,,13
46072,JAVA,TESTNG,DATABASE TESTING,MATERIAL DESIGN,,13
46073,JAVA,TESTNG,CROSS-BROWSER TESTING,MATERIAL DESIGN,,13
46074,JAVA,TESTNG,WEB UI AUTOMATION,MATERIAL DESIGN,,13
46075,JAVA,TESTNG,AUTOMATION FRAMEWORK DESIGN,MATERIAL DESIGN,,13
46076,JAVA,TESTNG,WEB APPLICATIONS,MATERIAL DESIGN,,13
46078,JAVA,TESTNG,MOBILE APPLICATIONS DEVELOPMENT,MATERIAL DESIGN,,13
46069,JAVA,TESTNG,WEB AUTOMATION,MATERIAL DESIGN,,13
46079,JAVA,TESTNG,SOUND EDITING,MATERIAL DESIGN,,13
46080,JAVA,TESTNG,ANDROID APPS,MATERIAL DESIGN,,13
46081,JAVA,TESTNG,ANDROID APP,MATERIAL DESIGN,,13
46082,JAVA,TESTNG,MOBILE APPLICATION,MATERIAL DESIGN,,13
46083,JAVA,TESTNG,GRAPHICS EDITING,MATERIAL DESIGN,,13
46084,JAVA,TESTNG,ASO,MATERIAL DESIGN,,13
46070,JAVA,TESTNG,PERFORMANCE TESTING,MATERIAL DESIGN,,13
46068,JAVA,TESTNG,CONTINUOUS INTEGRATION,MATERIAL DESIGN,,13
46052,JAVA,TESTNG,MAPREDUCE,MATERIAL DESIGN,,13
46059,JAVA,TESTNG,ANDROID NATIVE APPLICATION,MATERIAL DESIGN,,13
46053,JAVA,TESTNG,BIG DATA,MATERIAL DESIGN,,13
46054,JAVA,TESTNG,DATA PARALLEL,MATERIAL DESIGN,,13
46055,JAVA,TESTNG,DATA ANALYSIS,MATERIAL DESIGN,,13
46056,JAVA,TESTNG,ANDROID APPLICATION,MATERIAL DESIGN,,13
46057,JAVA,TESTNG,SETUP AND ACCESS THE SHERLOCK EXTENSION,MATERIAL DESIGN,,13
46058,JAVA,TESTNG,ANDROID APIS,MATERIAL DESIGN,,13
46060,JAVA,TESTNG,CANVAS,MATERIAL DESIGN,,13
46067,JAVA,TESTNG,GOOGLE MAPSAPI,MATERIAL DESIGN,,13
46061,JAVA,TESTNG,XML,MATERIAL DESIGN,,13
46062,JAVA,TESTNG,MEMORY,MATERIAL DESIGN,,13
46063,JAVA,TESTNG,DRAWABLES,MATERIAL DESIGN,,13
46064,JAVA,TESTNG,FILE CACHE,MATERIAL DESIGN,,13
46065,JAVA,TESTNG,APPLICATION DEVELOPMENT,MATERIAL DESIGN,,13
46066,JAVA,TESTNG,ANDROID LOLLIPOP APP DEVELOPMENT,MATERIAL DESIGN,,13
46452,JAVA,JUNIT,ANDROID APP,GRADLE,,13
46454,JAVA,JUNIT,GRAPHICS EDITING,GRADLE,,13
45867,JAVA,TESTNG,SOUND EDITING,ECLIPSE,,13
46856,JAVA,JUNIT,XML,JSR9,,13
46840,JAVA,JUNIT,API,TOMCAT,,13
46841,JAVA,JUNIT,ANDROID APP DEVELOPMENT,TOMCAT,,13
46842,JAVA,JUNIT,SOFTWARE ARCHITECTURE,TOMCAT,,13
46843,JAVA,JUNIT,ANDROID PROGRAMMING,TOMCAT,,13
46844,JAVA,JUNIT,WEB APPLICATION DEVELOPMENT,TOMCAT,,13
46845,JAVA,JUNIT,WEB APPLICATION ARCHITECTURE,TOMCAT,,13
46846,JAVA,JUNIT,WEB APPLICATION,JSR9,,13
46847,JAVA,JUNIT,MAPREDUCE,JSR9,,13
46848,JAVA,JUNIT,BIG DATA,JSR9,,13
46849,JAVA,JUNIT,DATA PARALLEL,JSR9,,13
46850,JAVA,JUNIT,DATA ANALYSIS,JSR9,,13
46851,JAVA,JUNIT,ANDROID APPLICATION,JSR9,,13
46852,JAVA,JUNIT,SETUP AND ACCESS THE SHERLOCK EXTENSION,JSR9,,13
46853,JAVA,JUNIT,ANDROID APIS,JSR9,,13
46854,JAVA,JUNIT,ANDROID NATIVE APPLICATION,JSR9,,13
46839,JAVA,JUNIT,MOBILE DEVELOPMENT,TOMCAT,,13
46838,JAVA,JUNIT,ANDROID DEVELOPMENT,TOMCAT,,13
46837,JAVA,JUNIT,RICH INTERNET APPLICATION,TOMCAT,,13
46828,JAVA,JUNIT,CLOUD SERVER,TOMCAT,,13
46822,JAVA,JUNIT,ANDROID APPS,TOMCAT,,13
46823,JAVA,JUNIT,ANDROID APP,TOMCAT,,13
46824,JAVA,JUNIT,MOBILE APPLICATION,TOMCAT,,13
46825,JAVA,JUNIT,GRAPHICS EDITING,TOMCAT,,13
46826,JAVA,JUNIT,ASO,TOMCAT,,13
46827,JAVA,JUNIT,PARSE WEBSITE,TOMCAT,,13
46829,JAVA,JUNIT,TEST AUTOMATION,TOMCAT,,13
46836,JAVA,JUNIT,RIA,TOMCAT,,13
46830,JAVA,JUNIT,AJAX,TOMCAT,,13
46831,JAVA,JUNIT,XPATH,TOMCAT,,13
46832,JAVA,JUNIT,UNIT TEST,TOMCAT,,13
46833,JAVA,JUNIT,CSS SELECTORS,TOMCAT,,13
46834,JAVA,JUNIT,WEBDRIVERWAIT,TOMCAT,,13
46835,JAVA,JUNIT,MOBILE APPLICATIONS,TOMCAT,,13
46855,JAVA,JUNIT,CANVAS,JSR9,,13
46857,JAVA,JUNIT,MEMORY,JSR9,,13
46893,JAVA,JUNIT,API,JSR9,,13
46858,JAVA,JUNIT,DRAWABLES,JSR9,,13
46877,JAVA,JUNIT,MOBILE APPLICATION,JSR9,,13
46878,JAVA,JUNIT,GRAPHICS EDITING,JSR9,,13
46879,JAVA,JUNIT,ASO,JSR9,,13
46880,JAVA,JUNIT,PARSE WEBSITE,JSR9,,13
46881,JAVA,JUNIT,CLOUD SERVER,JSR9,,13
46882,JAVA,JUNIT,TEST AUTOMATION,JSR9,,13
46883,JAVA,JUNIT,AJAX,JSR9,,13
46884,JAVA,JUNIT,XPATH,JSR9,,13
46885,JAVA,JUNIT,UNIT TEST,JSR9,,13
46886,JAVA,JUNIT,CSS SELECTORS,JSR9,,13
46887,JAVA,JUNIT,WEBDRIVERWAIT,JSR9,,13
46888,JAVA,JUNIT,MOBILE APPLICATIONS,JSR9,,13
46889,JAVA,JUNIT,RIA,JSR9,,13
46890,JAVA,JUNIT,RICH INTERNET APPLICATION,JSR9,,13
46891,JAVA,JUNIT,ANDROID DEVELOPMENT,JSR9,,13
46876,JAVA,JUNIT,ANDROID APP,JSR9,,13
46875,JAVA,JUNIT,ANDROID APPS,JSR9,,13
46874,JAVA,JUNIT,SOUND EDITING,JSR9,,13
46865,JAVA,JUNIT,PERFORMANCE TESTING,JSR9,,13
46859,JAVA,JUNIT,FILE CACHE,JSR9,,13
46860,JAVA,JUNIT,APPLICATION DEVELOPMENT,JSR9,,13
46861,JAVA,JUNIT,ANDROID LOLLIPOP APP DEVELOPMENT,JSR9,,13
46862,JAVA,JUNIT,GOOGLE MAPSAPI,JSR9,,13
46863,JAVA,JUNIT,CONTINUOUS INTEGRATION,JSR9,,13
46864,JAVA,JUNIT,WEB AUTOMATION,JSR9,,13
46866,JAVA,JUNIT,BEHAVIOR DRIVEN TESTING,JSR9,,13
46873,JAVA,JUNIT,MOBILE APPLICATIONS DEVELOPMENT,JSR9,,13
46867,JAVA,JUNIT,DATABASE TESTING,JSR9,,13
46868,JAVA,JUNIT,CROSS-BROWSER TESTING,JSR9,,13
46869,JAVA,JUNIT,WEB UI AUTOMATION,JSR9,,13
46870,JAVA,JUNIT,AUTOMATION FRAMEWORK DESIGN,JSR9,,13
46871,JAVA,JUNIT,WEB APPLICATIONS,JSR9,,13
46872,JAVA,JUNIT,REST SERVICES,JSR9,,13
46821,JAVA,JUNIT,SOUND EDITING,TOMCAT,,13
46820,JAVA,JUNIT,MOBILE APPLICATIONS DEVELOPMENT,TOMCAT,,13
46819,JAVA,JUNIT,REST SERVICES,TOMCAT,,13
46818,JAVA,JUNIT,WEB APPLICATIONS,TOMCAT,,13
46767,JAVA,JUNIT,MOBILE APPLICATIONS DEVELOPMENT,JENKINS,,13
46768,JAVA,JUNIT,SOUND EDITING,JENKINS,,13
46769,JAVA,JUNIT,ANDROID APPS,JENKINS,,13
46770,JAVA,JUNIT,ANDROID APP,JENKINS,,13
46771,JAVA,JUNIT,MOBILE APPLICATION,JENKINS,,13
46772,JAVA,JUNIT,GRAPHICS EDITING,JENKINS,,13
46773,JAVA,JUNIT,ASO,JENKINS,,13
46774,JAVA,JUNIT,PARSE WEBSITE,JENKINS,,13
46775,JAVA,JUNIT,CLOUD SERVER,JENKINS,,13
46776,JAVA,JUNIT,TEST AUTOMATION,JENKINS,,13
46777,JAVA,JUNIT,AJAX,JENKINS,,13
46778,JAVA,JUNIT,XPATH,JENKINS,,13
46779,JAVA,JUNIT,UNIT TEST,JENKINS,,13
46780,JAVA,JUNIT,CSS SELECTORS,JENKINS,,13
46781,JAVA,JUNIT,WEBDRIVERWAIT,JENKINS,,13
46766,JAVA,JUNIT,REST SERVICES,JENKINS,,13
46765,JAVA,JUNIT,WEB APPLICATIONS,JENKINS,,13
46764,JAVA,JUNIT,AUTOMATION FRAMEWORK DESIGN,JENKINS,,13
46755,JAVA,JUNIT,ANDROID LOLLIPOP APP DEVELOPMENT,JENKINS,,13
46749,JAVA,JUNIT,CANVAS,JENKINS,,13
46750,JAVA,JUNIT,XML,JENKINS,,13
46751,JAVA,JUNIT,MEMORY,JENKINS,,13
46752,JAVA,JUNIT,DRAWABLES,JENKINS,,13
46753,JAVA,JUNIT,FILE CACHE,JENKINS,,13
46754,JAVA,JUNIT,APPLICATION DEVELOPMENT,JENKINS,,13
46756,JAVA,JUNIT,GOOGLE MAPSAPI,JENKINS,,13
46763,JAVA,JUNIT,WEB UI AUTOMATION,JENKINS,,13
46757,JAVA,JUNIT,CONTINUOUS INTEGRATION,JENKINS,,13
46758,JAVA,JUNIT,WEB AUTOMATION,JENKINS,,13
46759,JAVA,JUNIT,PERFORMANCE TESTING,JENKINS,,13
46760,JAVA,JUNIT,BEHAVIOR DRIVEN TESTING,JENKINS,,13
46761,JAVA,JUNIT,DATABASE TESTING,JENKINS,,13
46762,JAVA,JUNIT,CROSS-BROWSER TESTING,JENKINS,,13
46782,JAVA,JUNIT,MOBILE APPLICATIONS,JENKINS,,13
46783,JAVA,JUNIT,RIA,JENKINS,,13
46784,JAVA,JUNIT,RICH INTERNET APPLICATION,JENKINS,,13
46810,JAVA,JUNIT,CONTINUOUS INTEGRATION,TOMCAT,,13
46804,JAVA,JUNIT,MEMORY,TOMCAT,,13
46805,JAVA,JUNIT,DRAWABLES,TOMCAT,,13
46806,JAVA,JUNIT,FILE CACHE,TOMCAT,,13
46807,JAVA,JUNIT,APPLICATION DEVELOPMENT,TOMCAT,,13
46808,JAVA,JUNIT,ANDROID LOLLIPOP APP DEVELOPMENT,TOMCAT,,13
46809,JAVA,JUNIT,GOOGLE MAPSAPI,TOMCAT,,13
46811,JAVA,JUNIT,WEB AUTOMATION,TOMCAT,,13
46802,JAVA,JUNIT,CANVAS,TOMCAT,,13
46812,JAVA,JUNIT,PERFORMANCE TESTING,TOMCAT,,13
46813,JAVA,JUNIT,BEHAVIOR DRIVEN TESTING,TOMCAT,,13
46814,JAVA,JUNIT,DATABASE TESTING,TOMCAT,,13
46815,JAVA,JUNIT,CROSS-BROWSER TESTING,TOMCAT,,13
46816,JAVA,JUNIT,WEB UI AUTOMATION,TOMCAT,,13
46817,JAVA,JUNIT,AUTOMATION FRAMEWORK DESIGN,TOMCAT,,13
46803,JAVA,JUNIT,XML,TOMCAT,,13
46801,JAVA,JUNIT,ANDROID NATIVE APPLICATION,TOMCAT,,13
46785,JAVA,JUNIT,ANDROID DEVELOPMENT,JENKINS,,13
46792,JAVA,JUNIT,WEB APPLICATION ARCHITECTURE,JENKINS,,13
46786,JAVA,JUNIT,MOBILE DEVELOPMENT,JENKINS,,13
46787,JAVA,JUNIT,API,JENKINS,,13
46788,JAVA,JUNIT,ANDROID APP DEVELOPMENT,JENKINS,,13
46789,JAVA,JUNIT,SOFTWARE ARCHITECTURE,JENKINS,,13
46790,JAVA,JUNIT,ANDROID PROGRAMMING,JENKINS,,13
46791,JAVA,JUNIT,WEB APPLICATION DEVELOPMENT,JENKINS,,13
46793,JAVA,JUNIT,WEB APPLICATION,TOMCAT,,13
46800,JAVA,JUNIT,ANDROID APIS,TOMCAT,,13
46794,JAVA,JUNIT,MAPREDUCE,TOMCAT,,13
46795,JAVA,JUNIT,BIG DATA,TOMCAT,,13
46796,JAVA,JUNIT,DATA PARALLEL,TOMCAT,,13
46797,JAVA,JUNIT,DATA ANALYSIS,TOMCAT,,13
46798,JAVA,JUNIT,ANDROID APPLICATION,TOMCAT,,13
46799,JAVA,JUNIT,SETUP AND ACCESS THE SHERLOCK EXTENSION,TOMCAT,,13
46892,JAVA,JUNIT,MOBILE DEVELOPMENT,JSR9,,13
46894,JAVA,JUNIT,ANDROID APP DEVELOPMENT,JSR9,,13
46455,JAVA,JUNIT,ASO,GRADLE,,13
47003,JAVA,JUNIT,WEB APPLICATION DEVELOPMENT,ANT,,13
46987,JAVA,JUNIT,CLOUD SERVER,ANT,,13
46988,JAVA,JUNIT,TEST AUTOMATION,ANT,,13
46989,JAVA,JUNIT,AJAX,ANT,,13
46990,JAVA,JUNIT,XPATH,ANT,,13
46991,JAVA,JUNIT,UNIT TEST,ANT,,13
46992,JAVA,JUNIT,CSS SELECTORS,ANT,,13
46993,JAVA,JUNIT,WEBDRIVERWAIT,ANT,,13
46994,JAVA,JUNIT,MOBILE APPLICATIONS,ANT,,13
46995,JAVA,JUNIT,RIA,ANT,,13
46996,JAVA,JUNIT,RICH INTERNET APPLICATION,ANT,,13
46997,JAVA,JUNIT,ANDROID DEVELOPMENT,ANT,,13
46998,JAVA,JUNIT,MOBILE DEVELOPMENT,ANT,,13
46999,JAVA,JUNIT,API,ANT,,13
47000,JAVA,JUNIT,ANDROID APP DEVELOPMENT,ANT,,13
47001,JAVA,JUNIT,SOFTWARE ARCHITECTURE,ANT,,13
46986,JAVA,JUNIT,PARSE WEBSITE,ANT,,13
46985,JAVA,JUNIT,ASO,ANT,,13
46984,JAVA,JUNIT,GRAPHICS EDITING,ANT,,13
46975,JAVA,JUNIT,WEB UI AUTOMATION,ANT,,13
46969,JAVA,JUNIT,CONTINUOUS INTEGRATION,ANT,,13
46970,JAVA,JUNIT,WEB AUTOMATION,ANT,,13
46971,JAVA,JUNIT,PERFORMANCE TESTING,ANT,,13
46972,JAVA,JUNIT,BEHAVIOR DRIVEN TESTING,ANT,,13
46973,JAVA,JUNIT,DATABASE TESTING,ANT,,13
46974,JAVA,JUNIT,CROSS-BROWSER TESTING,ANT,,13
46976,JAVA,JUNIT,AUTOMATION FRAMEWORK DESIGN,ANT,,13
46983,JAVA,JUNIT,MOBILE APPLICATION,ANT,,13
46977,JAVA,JUNIT,WEB APPLICATIONS,ANT,,13
46978,JAVA,JUNIT,REST SERVICES,ANT,,13
46979,JAVA,JUNIT,MOBILE APPLICATIONS DEVELOPMENT,ANT,,13
46980,JAVA,JUNIT,SOUND EDITING,ANT,,13
46981,JAVA,JUNIT,ANDROID APPS,ANT,,13
46982,JAVA,JUNIT,ANDROID APP,ANT,,13
47002,JAVA,JUNIT,ANDROID PROGRAMMING,ANT,,13
47004,JAVA,JUNIT,WEB APPLICATION ARCHITECTURE,ANT,,13
46895,JAVA,JUNIT,SOFTWARE ARCHITECTURE,JSR9,,13
47005,JAVA,JUNIT,WEB APPLICATION,MAVEN,,13
47024,JAVA,JUNIT,PERFORMANCE TESTING,MAVEN,,13
47025,JAVA,JUNIT,BEHAVIOR DRIVEN TESTING,MAVEN,,13
47026,JAVA,JUNIT,DATABASE TESTING,MAVEN,,13
47027,JAVA,JUNIT,CROSS-BROWSER TESTING,MAVEN,,13
47028,JAVA,JUNIT,WEB UI AUTOMATION,MAVEN,,13
47029,JAVA,JUNIT,AUTOMATION FRAMEWORK DESIGN,MAVEN,,13
47030,JAVA,JUNIT,WEB APPLICATIONS,MAVEN,,13
47031,JAVA,JUNIT,REST SERVICES,MAVEN,,13
47032,JAVA,JUNIT,MOBILE APPLICATIONS DEVELOPMENT,MAVEN,,13
47033,JAVA,JUNIT,SOUND EDITING,MAVEN,,13
47034,JAVA,JUNIT,ANDROID APPS,MAVEN,,13
47035,JAVA,JUNIT,ANDROID APP,MAVEN,,13
47036,JAVA,JUNIT,MOBILE APPLICATION,MAVEN,,13
47037,JAVA,JUNIT,GRAPHICS EDITING,MAVEN,,13
47038,JAVA,JUNIT,ASO,MAVEN,,13
47023,JAVA,JUNIT,WEB AUTOMATION,MAVEN,,13
47022,JAVA,JUNIT,CONTINUOUS INTEGRATION,MAVEN,,13
47021,JAVA,JUNIT,GOOGLE MAPSAPI,MAVEN,,13
47012,JAVA,JUNIT,ANDROID APIS,MAVEN,,13
47006,JAVA,JUNIT,MAPREDUCE,MAVEN,,13
47007,JAVA,JUNIT,BIG DATA,MAVEN,,13
47008,JAVA,JUNIT,DATA PARALLEL,MAVEN,,13
47009,JAVA,JUNIT,DATA ANALYSIS,MAVEN,,13
47010,JAVA,JUNIT,ANDROID APPLICATION,MAVEN,,13
47011,JAVA,JUNIT,SETUP AND ACCESS THE SHERLOCK EXTENSION,MAVEN,,13
47013,JAVA,JUNIT,ANDROID NATIVE APPLICATION,MAVEN,,13
47020,JAVA,JUNIT,ANDROID LOLLIPOP APP DEVELOPMENT,MAVEN,,13
47014,JAVA,JUNIT,CANVAS,MAVEN,,13
47015,JAVA,JUNIT,XML,MAVEN,,13
47016,JAVA,JUNIT,MEMORY,MAVEN,,13
47017,JAVA,JUNIT,DRAWABLES,MAVEN,,13
47018,JAVA,JUNIT,FILE CACHE,MAVEN,,13
47019,JAVA,JUNIT,APPLICATION DEVELOPMENT,MAVEN,,13
46968,JAVA,JUNIT,GOOGLE MAPSAPI,ANT,,13
46967,JAVA,JUNIT,ANDROID LOLLIPOP APP DEVELOPMENT,ANT,,13
46966,JAVA,JUNIT,APPLICATION DEVELOPMENT,ANT,,13
46965,JAVA,JUNIT,FILE CACHE,ANT,,13
46914,JAVA,JUNIT,ANDROID LOLLIPOP APP DEVELOPMENT,ECLIPSE,,13
46915,JAVA,JUNIT,GOOGLE MAPSAPI,ECLIPSE,,13
46916,JAVA,JUNIT,CONTINUOUS INTEGRATION,ECLIPSE,,13
46917,JAVA,JUNIT,WEB AUTOMATION,ECLIPSE,,13
46918,JAVA,JUNIT,PERFORMANCE TESTING,ECLIPSE,,13
46919,JAVA,JUNIT,BEHAVIOR DRIVEN TESTING,ECLIPSE,,13
46920,JAVA,JUNIT,DATABASE TESTING,ECLIPSE,,13
46921,JAVA,JUNIT,CROSS-BROWSER TESTING,ECLIPSE,,13
46922,JAVA,JUNIT,WEB UI AUTOMATION,ECLIPSE,,13
46923,JAVA,JUNIT,AUTOMATION FRAMEWORK DESIGN,ECLIPSE,,13
46924,JAVA,JUNIT,WEB APPLICATIONS,ECLIPSE,,13
46925,JAVA,JUNIT,REST SERVICES,ECLIPSE,,13
46926,JAVA,JUNIT,MOBILE APPLICATIONS DEVELOPMENT,ECLIPSE,,13
46927,JAVA,JUNIT,SOUND EDITING,ECLIPSE,,13
46928,JAVA,JUNIT,ANDROID APPS,ECLIPSE,,13
46913,JAVA,JUNIT,APPLICATION DEVELOPMENT,ECLIPSE,,13
46912,JAVA,JUNIT,FILE CACHE,ECLIPSE,,13
46911,JAVA,JUNIT,DRAWABLES,ECLIPSE,,13
46902,JAVA,JUNIT,DATA PARALLEL,ECLIPSE,,13
46896,JAVA,JUNIT,ANDROID PROGRAMMING,JSR9,,13
46897,JAVA,JUNIT,WEB APPLICATION DEVELOPMENT,JSR9,,13
46898,JAVA,JUNIT,WEB APPLICATION ARCHITECTURE,JSR9,,13
46899,JAVA,JUNIT,WEB APPLICATION,ECLIPSE,,13
46900,JAVA,JUNIT,MAPREDUCE,ECLIPSE,,13
46901,JAVA,JUNIT,BIG DATA,ECLIPSE,,13
46903,JAVA,JUNIT,DATA ANALYSIS,ECLIPSE,,13
46910,JAVA,JUNIT,MEMORY,ECLIPSE,,13
46904,JAVA,JUNIT,ANDROID APPLICATION,ECLIPSE,,13
46905,JAVA,JUNIT,SETUP AND ACCESS THE SHERLOCK EXTENSION,ECLIPSE,,13
46906,JAVA,JUNIT,ANDROID APIS,ECLIPSE,,13
46907,JAVA,JUNIT,ANDROID NATIVE APPLICATION,ECLIPSE,,13
46908,JAVA,JUNIT,CANVAS,ECLIPSE,,13
46909,JAVA,JUNIT,XML,ECLIPSE,,13
46929,JAVA,JUNIT,ANDROID APP,ECLIPSE,,13
46930,JAVA,JUNIT,MOBILE APPLICATION,ECLIPSE,,13
46931,JAVA,JUNIT,GRAPHICS EDITING,ECLIPSE,,13
46957,JAVA,JUNIT,ANDROID APPLICATION,ANT,,13
46951,JAVA,JUNIT,WEB APPLICATION ARCHITECTURE,ECLIPSE,,13
46952,JAVA,JUNIT,WEB APPLICATION,ANT,,13
46953,JAVA,JUNIT,MAPREDUCE,ANT,,13
46954,JAVA,JUNIT,BIG DATA,ANT,,13
46955,JAVA,JUNIT,DATA PARALLEL,ANT,,13
46956,JAVA,JUNIT,DATA ANALYSIS,ANT,,13
46958,JAVA,JUNIT,SETUP AND ACCESS THE SHERLOCK EXTENSION,ANT,,13
46949,JAVA,JUNIT,ANDROID PROGRAMMING,ECLIPSE,,13
46959,JAVA,JUNIT,ANDROID APIS,ANT,,13
46960,JAVA,JUNIT,ANDROID NATIVE APPLICATION,ANT,,13
46961,JAVA,JUNIT,CANVAS,ANT,,13
46962,JAVA,JUNIT,XML,ANT,,13
46963,JAVA,JUNIT,MEMORY,ANT,,13
46964,JAVA,JUNIT,DRAWABLES,ANT,,13
46950,JAVA,JUNIT,WEB APPLICATION DEVELOPMENT,ECLIPSE,,13
46948,JAVA,JUNIT,SOFTWARE ARCHITECTURE,ECLIPSE,,13
46932,JAVA,JUNIT,ASO,ECLIPSE,,13
46939,JAVA,JUNIT,CSS SELECTORS,ECLIPSE,,13
46933,JAVA,JUNIT,PARSE WEBSITE,ECLIPSE,,13
46934,JAVA,JUNIT,CLOUD SERVER,ECLIPSE,,13
46935,JAVA,JUNIT,TEST AUTOMATION,ECLIPSE,,13
46936,JAVA,JUNIT,AJAX,ECLIPSE,,13
46937,JAVA,JUNIT,XPATH,ECLIPSE,,13
46938,JAVA,JUNIT,UNIT TEST,ECLIPSE,,13
46940,JAVA,JUNIT,WEBDRIVERWAIT,ECLIPSE,,13
46947,JAVA,JUNIT,ANDROID APP DEVELOPMENT,ECLIPSE,,13
46941,JAVA,JUNIT,MOBILE APPLICATIONS,ECLIPSE,,13
46942,JAVA,JUNIT,RIA,ECLIPSE,,13
46943,JAVA,JUNIT,RICH INTERNET APPLICATION,ECLIPSE,,13
46944,JAVA,JUNIT,ANDROID DEVELOPMENT,ECLIPSE,,13
46945,JAVA,JUNIT,MOBILE DEVELOPMENT,ECLIPSE,,13
46946,JAVA,JUNIT,API,ECLIPSE,,13
46748,JAVA,JUNIT,ANDROID NATIVE APPLICATION,JENKINS,,13
46747,JAVA,JUNIT,ANDROID APIS,JENKINS,,13
46746,JAVA,JUNIT,SETUP AND ACCESS THE SHERLOCK EXTENSION,JENKINS,,13
46563,JAVA,JUNIT,CLOUD SERVER,ANDROID KITKAT4,,13
46547,JAVA,JUNIT,PERFORMANCE TESTING,ANDROID KITKAT4,,13
46548,JAVA,JUNIT,BEHAVIOR DRIVEN TESTING,ANDROID KITKAT4,,13
46549,JAVA,JUNIT,DATABASE TESTING,ANDROID KITKAT4,,13
46550,JAVA,JUNIT,CROSS-BROWSER TESTING,ANDROID KITKAT4,,13
46551,JAVA,JUNIT,WEB UI AUTOMATION,ANDROID KITKAT4,,13
46552,JAVA,JUNIT,AUTOMATION FRAMEWORK DESIGN,ANDROID KITKAT4,,13
46553,JAVA,JUNIT,WEB APPLICATIONS,ANDROID KITKAT4,,13
